🕘️更新时间,#genre#
新白娘子传奇,http://live.ottiptv.cc/yy/1354490667
济公游记,https://www.goodiptv.club/yy/1355265814
济公游记,http://live.iill.top/yy.php?id=1355265814
邵氏影院,http://www.goodiptv.club/douyu/4246519
林正英,https://isus.cc/php/huya.php?id=11342421
林正英,https://www.goodiptv.club/huya/11342421
林正英,https://www.goodiptv.club/yy/1382841203
林正英,https://www.goodiptv.club/yy/1335509613
林正英,https://www.goodiptv.club/yy/1351505899
林正英,https://www.goodiptv.club/yy/1453996620
林正英,http://live.ottiptv.cc/huya/11342421
林正英,https://yylunbo.ottiptv.cc/yy/1453955779
林正英,https://stream1.freetv.fun/lin-zheng-ying-4.ctv
林正英,https://stream1.freetv.fun/lin-zheng-ying-2.ctv
周星驰,https://isus.cc/php/huya.php?id=11342412
周星驰,https://www.goodiptv.club/yy/29945997
周星驰,https://www.goodiptv.club/yy/1382736808
周星驰,https://live.metshop.top/yy/29945997
周星驰,https://www.goodiptv.club/yy/1354888671
周星驰,https://live.ottiptv.cc/huya/11342412
周星驰,https://live.iill.top/huya/11342412
周星驰,http://live.metshop.top/huya/11336587?cdn=alicdn
周星驰,https://lbds.us.ci/11342412
周星驰,https://live.ottiptv.cc/huya/11336587
周润发,http://74.91.26.218:82/live/vlzrf.m3u8
周润发,https://www.goodiptv.club/huya/11342387
周润发,https://www.goodiptv.club/yy/1354889044
王晶,https://www.goodiptv.club/huya/11602058
王晶,https://live.metshop.top/huya/11602058
成龙,https://www.goodiptv.club/yy/34460526
成龙,https://www.goodiptv.club/yy/1354888751
成龙,https://live.ottiptv.cc/huya/11342386
成龙,https://p6-dy.byteimg.com/origin/pgc-image/bebfddceee5c40f495882785675174cf
成龙,https://live.metshop.top/huya/11342386
成龙,https://lbds.us.ci/11342386
成龙,https://www.goodiptv.club/huya/11342386
刘德华,https://www.goodiptv.club/huya/11342424
刘德华,https://t.freetv.fun/live/liu-de-hua.flv
刘德华,https://live.iill.top/huya/11342424
刘德华,https://stream1.freetv.fun/liu-de-hua-2.ctv
刘德华,http://live.metshop.top/huya/11342424?cdn=alicdn
刘德华,https://lbds.us.ci/11342424
刘德华,https://vd2.bdstatic.com/mda-ni103pry5e4aqk39/sc/cae_h264/1662084584421447983/mda-ni103pry5e4aqk39.mp4
刘德华,https://t.freetv.fun/live/liu-de-hua-4.m3u8
漫威,http://data.3g.yy.com/live/hls/1382736803/1382736803
漫威,https://www.goodiptv.club/huya/11602034
漫威,https://www.goodiptv.club/huya/21059596
漫威,https://live.iill.top/huya/17089779
漫威,https://www.goodiptv.club/yy/1382736803
漫威,https://live.ottiptv.cc/yy/1382736803
盗墓,https://www.goodiptv.club/huya/21059552
盗墓,https://live.iill.top/huya/21059552
盗墓,https://lbds.us.ci/21059552
古装片,https://www.goodiptv.club/huya/11336590
古装片,https://live.metshop.top/huya/11336590
鬼片,https://www.goodiptv.club/yy/1455988450
鬼片,https://www.goodiptv.club/yy/1463783198
功夫电影,https://live.ottiptv.cc/huya/11352941
功夫电影,https://live.metshop.top/huya/11352941
寻秦记,https://live.metshop.top/yy/1382749900
寻秦记,https://live.metshop.top/huya/29465848
寻秦记,http://cdn.jdshipin.com:8880/huya.php?id=29465848
寻秦记,https://live.ottiptv.cc/huya/29465848
寻秦记,https://lbds.us.ci/29465848
寻秦记,http://live.ottiptv.cc/huya/30080146
寻秦记,https://live.ottiptv.cc/yy/1354658048
我和僵尸有个约会,https://www.goodiptv.club/yy/1354143966
天下第一,https://www.goodiptv.club/yy/1382736838

🎥戏曲频道,#genre#
梨园频道,https://dxtx.hntv.tv/live/lypd.m3u8?txSecret=10c771842a0be59e8b575d765173ec96&txTime=7B923E0A&wsSecret=a53111f2a0140e9e440de12a93de8e64&wsTime=1768773647
梨园频道,https://dxtx.hntv.tv/live/lypd.m3u8?txSecret=10c771842a0be59e8b575d765173ec96&txTime=7B923E0A&wsSecret=23f0a5dc9b93b9de2b14c782540f870d&wsTime=1769572768
梨园频道,https://dxtx.hntv.tv/live/lypd.m3u8?txSecret=10c771842a0be59e8b575d765173ec96&txTime=7B923E0A&wsSecret=e0b546aab6107eb7c7221f9f5759181f&wsTime=1769831973
梨园频道,https://dxtx.hntv.tv/live/lypd.m3u8?txSecret=10c771842a0be59e8b575d765173ec96&txTime=7B923E0A&wsSecret=da3b1c65241efe3b3c58c8923634bb82&wsTime=1768276764
梨园频道,https://dxtx.hntv.tv/live/lypd.m3u8?txSecret=10c771842a0be59e8b575d765173ec96&txTime=7B923E0A&wsSecret=d756487960bc24f401b59bfc76074fdd&wsTime=1768017580
梨园频道,https://dxtx.hntv.tv/live/lypd.m3u8?txSecret=10c771842a0be59e8b575d765173ec96&txTime=7B923E0A&wsSecret=bd37221b096f658b0cd12a63cae6b816&wsTime=1768536030
梨园频道,https://dxtx.hntv.tv/live/lypd.m3u8?txSecret=10c771842a0be59e8b575d765173ec96&txTime=7B923E0A&wsSecret=a7983ef7fb84147aea1cdc4bfa553f41&wsTime=1767758430
梨园频道,https://dxtx.hntv.tv/live/lypd.m3u8?txSecret=10c771842a0be59e8b575d765173ec96&txTime=7B923E0A&wsSecret=a799ff72617b53c62b88e775f05302b2&wsTime=1770235200
梨园频道,https://dxtx.hntv.tv/live/lypd.m3u8?txSecret=10c771842a0be59e8b575d765173ec96&txTime=7B923E0A&wsSecret=b00cf1e46e0f1d6694a640aabf4a593f&wsTime=1769796050
梨园频道,https://dxtx.hntv.tv/live/lypd.m3u8?txSecret=10c771842a0be59e8b575d765173ec96&txTime=7B923E0A&wsSecret=857a7143ec19447eea33c02722d8c7b5&wsTime=1769925587
戏曲精选,http://[2409:8087:5e00:24::2d]:6610/000000001000/1/5000000011000288012/index.m3u8?channel-id=bestzb&Contentid=5000000011000288012&livemode=1&stbId=YanG-1989
戏曲精选,http://wouu.net:9977/udp/239.93.0.144:5140
东森戏剧,https://smt.858.qzz.io/Smart.php?id=ettvdrama
东森戏剧,https://smt.go-iptv.ggff.net/smart.php?id=ettvdrama&token=Goiptv
东森戏剧,http://php.666230.xyz/smt.php?id=ettvdrama
东森戏剧,https://live.catvod.com/live.php?id=ettvdrama
东森戏剧,https://smt.1678520.xyz/163189/f60cd3f14b06dabc
龙华戏剧,https://live.catvod.com/iptv.php?id=lhxj01
龙华戏剧,https://cdn8.163189.xyz/163189/lhxj
龙华戏剧,http://cdn8.163189.xyz/163189/lhxj
龙华戏剧,https://smt.go-iptv.ggff.net/smart.php?id=lunghuaxiju_twn&token=Goiptv
龙华戏剧,https://hls-gateway.vpstv.net/streams/476293.m3u8
龙华戏剧,http://breezy-audrie-zspace-7524863c.koyeb.app/vipsir?token=leifeng&id=litv-longturn18
龙华戏剧,https://edgeone.passwdword.xyz/ofiii.php?token=passwd&id=litv-longturn18
龙华戏剧,http://php.666230.xyz/smt.php?id=lunghuaxiju_twn
龙华戏剧,https://stream1.freetv.fun/long-hua-xi-ju-6.m3u8
龙华戏剧,https://tv.iill.top/litv/litv-longturn18
三立戏剧,https://smt.go-iptv.ggff.net/smart.php?id=sanlixiju_twn&token=Goiptv
三立戏剧,https://smart.pendy.dpdns.org/Smart.php?id=sanlixiju_twn
三立戏剧,https://stream1.freetv.fun/san-li-xi-ju-3.ctv
三立戏剧,https://live.catvod.com/live.php?id=sanlixiju_twn
三立戏剧,https://smt.858.qzz.io/Smart.php?id=sanlixiju_twn
三立戏剧,https://hls-gateway.vpstv.net/streams/476288.m3u8
三立戏剧,http://php.666230.xyz/smt.php?id=sanlixiju_twn
三立戏剧,https://stream1.freetv.fun/san-li-xi-ju-5.m3u8
三立戏剧,https://stream1.freetv.fun/san-li-xi-ju-2.m3u8
三立戏剧,https://stream1.freetv.fun/san-li-xi-ju-1.m3u8
七彩戏剧,http://[2409:8087:5e08:24::11]:6610/000000001000/2000000002000000010/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000002000000010&IASHttpSessionId=OTT19019320240419154124000281
七彩戏剧,http://php.jdshipin.com/itv6s.php?cid=bestzb&id=5000000011000031116
